As,Source_Nodes,Categorical_Model_Trees,Categorical_True_Trees,Categorical_Model_Mask,Categorical_True_Mask,Categorical_Model_Accuracy,Categorical_True_Accuracy,Random_Model_Trees,Random_True_Trees,Random_Model_Mask,Random_True_Mask,Random_Model_Accuracy,Random_True_Accuracy,Prim_Model_Trees,Prim_True_Trees,Prim_Model_Mask,Prim_True_Mask,Prim_Model_Accuracy,Prim_True_Accuracy,Beam_Model_Trees,Beam_True_Trees,Beam_Model_Mask,Beam_True_Mask,Beam_Model_Accuracy,Beam_True_Accuracy,Categorical_Model_Uniques,Categorical_Model_Valids_Uniques,Categorical_Model_Valids,Categorical_Model_Unique_Counts,Categorical_Model_Valid_Unique_Counts,Categorical_Model_Valid_Counts,Categorical_True_Uniques,Categorical_True_Valids_Uniques,Categorical_True_Valids,Categorical_True_Unique_Counts,Categorical_True_Valid_Unique_Counts,Categorical_True_Valid_Counts,Random_Model_Uniques,Random_Model_Valids_Uniques,Random_Model_Valids,Random_Model_Unique_Counts,Random_Model_Valid_Unique_Counts,Random_Model_Valid_Counts,Random_True_Uniques,Random_True_Valids_Uniques,Random_True_Valids,Random_True_Unique_Counts,Random_True_Valid_Unique_Counts,Random_True_Valid_Counts,Prim_Model_Uniques,Prim_Model_Valids_Uniques,Prim_Model_Valids,Prim_Model_Unique_Counts,Prim_Model_Valid_Unique_Counts,Prim_Model_Valid_Counts,Prim_True_Uniques,Prim_True_Valids_Uniques,Prim_True_Valids,Prim_True_Unique_Counts,Prim_True_Valid_Unique_Counts,Prim_True_Valid_Counts,Beam_Model_Uniques,Beam_Model_Valids_Uniques,Beam_Model_Valids,Beam_Model_Unique_Counts,Beam_Model_Valid_Unique_Counts,Beam_Model_Valid_Counts,Beam_True_Uniques,Beam_True_Valids_Uniques,Beam_True_Valids,Beam_True_Unique_Counts,Beam_True_Valid_Unique_Counts,Beam_True_Valid_Counts
"[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0
 0 1 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0
 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 1
 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 1
 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1]",10,[15  3 13 10  7  3  4 10  5 15 10 13  3 10  1 10],[ 3  3 13 10  7  3  2 10 11 15 10 13  3 10  9 10],True,True,0.796875,0.859375,"[np.int64(15), np.int64(5), np.int64(1), np.int64(3), np.int64(3), np.int64(8), np.int64(6), np.int64(11), np.int64(7), np.int64(2), np.int64(7), np.int64(14), np.int64(14), np.int64(11), np.int64(6), np.int64(5)]","[np.int64(2), np.int64(13), np.int64(10), np.int64(6), np.int64(13), np.int64(12), np.int64(12), np.int64(9), np.int64(2), np.int64(9), np.int64(14), np.int64(11), np.int64(9), np.int64(3), np.int64(13), np.int64(5)]",False,False,0.0,0.0,[15  3 13 10  7  3  4 10 11 15 10  3  3 10  1 10],[15  3 13 10  7  3  2 10  1 15 10  3  3 10  9 10],True,True,0.671875,0.8125,[ 3  3 13 10  7  3  2 10  1 15 10  3  3 10  1 10],[ 3  3 13 10  7  3  2 10  1 15 10  3  3 10  9 10],True,True,0.78125,0.8125,0.92,1.0,1.0,23,23,25,0.76,1.0,1.0,19,19,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.76,1.0,1.0,19,19,25,0.84,1.0,1.0,21,21,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0
 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 1 0 1
 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0
 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0
 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1
 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",3,[10  2  3  3  6  3  3  6  6  5  3  3 10  6  3  1],[10  2  3  3  6  3  3  6  6  5  3  3 10  6  3  1],True,True,0.796875,0.859375,"[np.int64(4), np.int64(15), np.int64(2), np.int64(8), np.int64(6), np.int64(10), np.int64(1), np.int64(11), np.int64(8), np.int64(12), np.int64(4), np.int64(1), np.int64(1), np.int64(11), np.int64(1), np.int64(0)]","[np.int64(9), np.int64(3), np.int64(13), np.int64(8), np.int64(15), np.int64(1), np.int64(11), np.int64(14), np.int64(5), np.int64(12), np.int64(15), np.int64(9), np.int64(9), np.int64(3), np.int64(9), np.int64(12)]",False,False,0.0,0.0,[10  2  3  3  6  3  3  6  6 11  3  3 14  6  3  1],[10  2  3  3  6  3  3  6  6  5  3  3 14  6  3  1],True,True,0.671875,0.8125,[10  2  3  3  6  3  3  6  6  5  3  3 10  6  3  1],[10  2  3  3  6  3  3  6  6  5  3  3 14  6  3  1],True,True,0.78125,0.8125,0.16,1.0,1.0,4,4,25,0.16,1.0,1.0,4,4,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.16,1.0,1.0,4,4,25,0.16,1.0,1.0,4,4,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1
 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 1 1 1 1 0 0 1 0 1 0 0
 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 1
 0 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0
 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0
 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 1 1
 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0]",12,[ 7  7  6 12  7  3 12 12 13  6 13 13 12 12 12  3],[ 7 14 13 12  7  6 12 12 13  6  3 13 12 12 12  3],False,False,0.796875,0.859375,"[np.int64(12), np.int64(9), np.int64(5), np.int64(11), np.int64(0), np.int64(13), np.int64(1), np.int64(9), np.int64(2), np.int64(10), np.int64(0), np.int64(2), np.int64(14), np.int64(1), np.int64(10), np.int64(5)]","[np.int64(1), np.int64(0), np.int64(6), np.int64(8), np.int64(0), np.int64(5), np.int64(0), np.int64(5), np.int64(2), np.int64(0), np.int64(0), np.int64(15), np.int64(11), np.int64(8), np.int64(10), np.int64(11)]",False,False,0.0,0.0,[ 7 14  6 12  7  6 12 12 13  6  3 13 12 12 12  3],[ 7  7 13 12  7  6 12 12 13  6 13 13 12 12 12  3],True,True,0.671875,0.8125,[ 7  7  6 12  7  3 12 12 13  6  3 13 12 12 12  3],[ 7 14  6 12  7  6 12 12 13  6  3 13 12 12 12  3],True,True,0.78125,0.8125,0.52,0.7692307692307693,0.76,13,10,19,0.36,0.6666666666666666,0.68,9,6,17,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.52,0.7692307692307693,0.76,13,10,19,0.52,0.7692307692307693,0.8,13,10,20,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1
 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
 1 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 1 1 0 0 0 0
 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0]",11,[11  0 10  0 10 10 10  0  0 15 11 11  7 10  4 10],[11  0 10  0 10 10 10  0 10 15 11 11  4 10  4 10],False,True,0.796875,0.859375,"[np.int64(2), np.int64(15), np.int64(13), np.int64(0), np.int64(7), np.int64(9), np.int64(10), np.int64(0), np.int64(9), np.int64(2), np.int64(10), np.int64(2), np.int64(6), np.int64(9), np.int64(10), np.int64(8)]","[np.int64(4), np.int64(5), np.int64(7), np.int64(2), np.int64(11), np.int64(14), np.int64(7), np.int64(11), np.int64(6), np.int64(8), np.int64(11), np.int64(14), np.int64(5), np.int64(14), np.int64(15), np.int64(4)]",False,False,0.0,0.0,[11  0 10  0 10  0 10  0  0 15 11 11  7 10  3 10],[11  0 10  0 10 10 10  0  0 15 11 11  4 10  4 10],True,False,0.671875,0.8125,[11  0 10  0 10  0 10  0  0  6 11 11  4 10  3 10],[11  0 10  0 10 10 10  0 10  6 11 11  4 10  4 10],True,True,0.78125,0.8125,0.72,0.5,0.56,18,9,14,0.6,0.5333333333333333,0.4,15,8,10,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.68,0.6470588235294118,0.68,17,11,17,0.72,0.5,0.48,18,9,12,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0
 0 1 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0
 0 1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 1
 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 1
 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1]",10,[ 3  3 13 10  7  3  4 10  1 15 10 13  3 10  9 10],[ 3  3 13 10  7  3  2 10  1 15 10 13  3 10  9 10],True,True,0.796875,0.859375,"[np.int64(5), np.int64(5), np.int64(7), np.int64(14), np.int64(13), np.int64(14), np.int64(14), np.int64(1), np.int64(4), np.int64(4), np.int64(1), np.int64(10), np.int64(12), np.int64(15), np.int64(11), np.int64(2)]","[np.int64(3), np.int64(6), np.int64(13), np.int64(7), np.int64(6), np.int64(13), np.int64(15), np.int64(6), np.int64(14), np.int64(10), np.int64(7), np.int64(0), np.int64(10), np.int64(11), np.int64(6), np.int64(5)]",False,False,0.0,0.0,[15  3 13 10  7  3  4 10  5 15 10 13  3 10  1 10],[ 3  3 13 10  7  3  2 10  5 15 10 13  3 10  1 10],True,True,0.671875,0.8125,[ 3  3 13 10  7  3  2 10  1 15 10  3  3 10  1 10],[ 3  3 13 10  7  3  2 10  1 15 10  3  3 10  9 10],True,True,0.78125,0.8125,0.76,1.0,1.0,19,19,25,0.92,1.0,1.0,23,23,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.8,1.0,1.0,20,20,25,0.8,1.0,1.0,20,20,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1
 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1
 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0
 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 1 1 1 0 1 0 0 0 0 1 0 1]",0,[ 0 13  3  9  7  7 15 14  9 11  9  0 10 14  0 13],[ 0 13  3  9  9  7 15 14  9 11  9  0 10 14  0 13],True,True,0.796875,0.859375,"[np.int64(6), np.int64(7), np.int64(10), np.int64(7), np.int64(11), np.int64(10), np.int64(11), np.int64(6), np.int64(5), np.int64(8), np.int64(14), np.int64(14), np.int64(10), np.int64(2), np.int64(0), np.int64(13)]","[np.int64(0), np.int64(0), np.int64(3), np.int64(4), np.int64(2), np.int64(8), np.int64(15), np.int64(13), np.int64(2), np.int64(8), np.int64(6), np.int64(6), np.int64(13), np.int64(3), np.int64(9), np.int64(0)]",False,False,0.0,0.0,[ 0 13 15  9  7  7 15 14 13 11  9  0 10 14  0 13],[ 0 13 15  9  7  7 15 14  9 11  9  0 10 14  0 13],False,True,0.671875,0.8125,[ 0 13  3  9  7  7 15 14  9 11  9  0 10 14  0 13],[ 0 13  3  9  7  7 15 14  9 11  9  0 10 14  0 13],True,True,0.78125,0.8125,0.68,0.35294117647058826,0.32,17,6,8,0.44,0.18181818181818182,0.08,11,2,2,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.64,0.25,0.24,16,4,6,0.68,0.29411764705882354,0.28,17,5,7,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0
 0 1 0 0 1 0 1 0 0 1 1 1 1 1 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0
 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0
 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 1
 0 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1
 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 1 0]",12,[ 1 12  3  5 10 12  3  4  0  2 12 10 12 12 11  5],[ 1 12 15  5 10 12 15 15 11  6 12 10 12 12 15  5],True,True,0.796875,0.859375,"[np.int64(9), np.int64(9), np.int64(14), np.int64(4), np.int64(4), np.int64(7), np.int64(3), np.int64(12), np.int64(14), np.int64(5), np.int64(4), np.int64(4), np.int64(13), np.int64(1), np.int64(15), np.int64(14)]","[np.int64(15), np.int64(3), np.int64(1), np.int64(11), np.int64(7), np.int64(5), np.int64(11), np.int64(5), np.int64(9), np.int64(3), np.int64(8), np.int64(6), np.int64(8), np.int64(3), np.int64(7), np.int64(1)]",False,False,0.0,0.0,[ 1 12  3  1 10 12  3  4  0  6 12 10 12 12 15  5],[ 1 12  3 10 10 12  3 15  0  2 12 10 12 12 15  5],True,True,0.671875,0.8125,[ 1 12  3  1 10 12  3  4  0  2 12 10 12 12 11  5],[ 1 12  3 10 10 12  3 15  0  2 12 10 12 12 15  5],True,True,0.78125,0.8125,0.92,0.4782608695652174,0.52,23,11,13,0.92,0.34782608695652173,0.32,23,8,8,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.43478260869565216,0.44,23,10,11,0.96,0.2916666666666667,0.32,24,7,8,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0
 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0 0 0
 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 1 1 0
 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0
 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0]",2,[11  9  2  2 13  3  3 12  3  2  6  2  2 11  7  3],[11  9  2  2  6  9  3 12  3  2  5  2  2 12  5  3],True,True,0.796875,0.859375,"[np.int64(9), np.int64(15), np.int64(8), np.int64(10), np.int64(5), np.int64(3), np.int64(11), np.int64(14), np.int64(15), np.int64(8), np.int64(3), np.int64(15), np.int64(3), np.int64(12), np.int64(12), np.int64(7)]","[np.int64(4), np.int64(12), np.int64(0), np.int64(14), np.int64(6), np.int64(0), np.int64(2), np.int64(10), np.int64(0), np.int64(8), np.int64(15), np.int64(8), np.int64(9), np.int64(9), np.int64(6), np.int64(5)]",False,False,0.0,0.0,[11  9  2  2  6  3  3 12  3  2  5  2  2 11  5  3],[11  9  2  2  6  9  3 12  3  2  6  2  2 12  5  3],True,True,0.671875,0.8125,[11  9  2  2  0  3  3 12  3  2  5  2  2 12  5  3],[11  9  2  2  0  9  3 12  3  2  5  2  2 11  5  3],True,True,0.78125,0.8125,0.92,1.0,1.0,23,23,25,0.8,1.0,1.0,20,20,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,1.0,1.0,24,24,25,0.88,1.0,1.0,22,22,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0
 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0
 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 1
 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 1
 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 1]",9,[ 9  8  6  4  6  8  9 10 11  9  9  9 10 10  0 11],[ 9  8  6  4  6  8  9  0 11  9  9  9 10 10  0  6],True,True,0.796875,0.859375,"[np.int64(3), np.int64(7), np.int64(12), np.int64(14), np.int64(0), np.int64(11), np.int64(6), np.int64(0), np.int64(11), np.int64(7), np.int64(9), np.int64(7), np.int64(0), np.int64(14), np.int64(14), np.int64(0)]","[np.int64(1), np.int64(5), np.int64(7), np.int64(13), np.int64(12), np.int64(5), np.int64(7), np.int64(8), np.int64(7), np.int64(0), np.int64(14), np.int64(3), np.int64(14), np.int64(10), np.int64(2), np.int64(3)]",False,False,0.0,0.0,[ 9  8  6  4  6  8  9  0 11  9  9  9 10 10  0 11],[ 9 12  0  4  6  8  9 10 11  9  9  9 10 10  0 11],True,True,0.671875,0.8125,[ 9  8  0  4  6  7  9  0 11  9  9  9 10 10  0 11],[ 9  8  0  4  6  8  9  0 11  9  9  9 10 10  0  6],True,True,0.78125,0.8125,0.76,1.0,1.0,19,19,25,0.8,1.0,1.0,20,20,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.76,1.0,1.0,19,19,25,0.68,1.0,1.0,17,17,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1
 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
 1 0 1 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 1 1 0 0 0 0
 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1
 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0]",11,[11  0 10  0 10  0 10  0 10  6 11 11  7 10  4 10],[11  0 10  0 10 10 10  0 10  6 11 11  4 10  4 10],False,True,0.796875,0.859375,"[np.int64(11), np.int64(4), np.int64(2), np.int64(1), np.int64(0), np.int64(15), np.int64(7), np.int64(7), np.int64(8), np.int64(3), np.int64(13), np.int64(15), np.int64(5), np.int64(4), np.int64(14), np.int64(1)]","[np.int64(10), np.int64(4), np.int64(7), np.int64(15), np.int64(10), np.int64(4), np.int64(14), np.int64(9), np.int64(0), np.int64(8), np.int64(10), np.int64(7), np.int64(5), np.int64(8), np.int64(13), np.int64(7)]",False,False,0.0,0.0,[11  0 10  0 10  0 10  0 10 15 11 11  4 10  4 10],[11  0 10  0 10 10 10  0 10  6 11 11  4 10  4 10],False,True,0.671875,0.8125,[11  0 10  0 10  0 10  0  0  6 11 11  4 10  3 10],[11  0 10  0 10 10 10  0 10  6 11 11  4 10  4 10],True,True,0.78125,0.8125,0.68,0.5882352941176471,0.68,17,10,17,0.8,0.45,0.48,20,9,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.6,0.4666666666666667,0.52,15,7,13,0.6,0.4666666666666667,0.48,15,7,12,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0
 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1 0
 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1
 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1
 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 1]",5,[10  9  8 15 10  5 10 11  5  2  5  8  6 10 13  5],[10  9  8 15 10  5 10 13  5  2  5  8  6 10  6  5],True,True,0.796875,0.859375,"[np.int64(6), np.int64(5), np.int64(3), np.int64(1), np.int64(13), np.int64(2), np.int64(1), np.int64(12), np.int64(3), np.int64(10), np.int64(5), np.int64(10), np.int64(4), np.int64(1), np.int64(14), np.int64(11)]","[np.int64(5), np.int64(5), np.int64(5), np.int64(0), np.int64(15), np.int64(15), np.int64(9), np.int64(12), np.int64(5), np.int64(11), np.int64(7), np.int64(2), np.int64(4), np.int64(5), np.int64(13), np.int64(3)]",False,False,0.0,0.0,[10  9  8 15 10  5 10 11  5  2  5  8  6 10 13  5],[10  9  8 15 10  5 10 13  5  2  5  8  6 10  6  5],True,True,0.671875,0.8125,[10  9  8 15 10  5 10 11  5  2  5  8  4 10  6  5],[10  9  8 15 10  5 10 11  5  2  5  8  6 10  6  5],True,True,0.78125,0.8125,0.44,1.0,1.0,11,11,25,0.4,1.0,1.0,10,10,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.52,1.0,1.0,13,13,25,0.44,1.0,1.0,11,11,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
